movie_key,title,directors,stars,genre,runtime,grade,synopsis,violence_per,violence,nudity,word,alcohol
tt0079588,The Muppet Movie,James Frawley,Jim Henson Frank Oz Jerry Nelson Richard Hunt,Adventure/ Comedy/ Family,95,None,Kermit and his newfound friends trek across America to find success in Hollywood/ but a frog legs merchant is after Kermit.,0.7918,0,1,0,smoking and drinking
tt0047472,Seven Brides for Seven Brothers,Stanley Donen,Jane Powell Howard Keel Jeff Richards Russ Tamblyn,Comedy/ Drama/ Musical,102,All,In 1850 Oregon/ when a backwoodsman brings a wife home to his farm/ his six brothers decide that they want to get married too.,0.7853,1,3,1,smoking
tt0962726,High School Musical 3: Senior Year,Kenny Ortega,Zac Efron Vanessa Hudgens Ashley Tisdale Lucas Grabeel,Comedy/ Drama/ Family,112,All,As seniors in high school/ Troy and Gabriella struggle with the idea of being separated from one another as college approaches. Along with the rest of the Wildcats/ they stage a spring musical to address their experiences/ hopes and fears about their future.,0.5427,0,1,0,no alcohol or smoking
tt0113670,A Little Princess,Alfonso Cuarón,Liesel Matthews Eleanor Bron Liam Cunningham Rusty Schwimmer,Drama/ Family/ Fantasy,97,All,A young girl is relegated to servitude at a boarding school when her father goes missing and is presumed dead.,0.7481,3,0,0,no alcohol or smoking
tt0048280,Lady and the Tramp,Clyde Geronimi Wilfred Jackson Hamilton Luske Jack Cutting,Barbara Luddy Larry Roberts Peggy Lee Bill Thompson,Animation/ Adventure/ Comedy,76,All,The romantic tale of a sheltered uptown Cocker Spaniel dog and a streetwise downtown Mutt.,0.6604,3,0,0,smoking
tt0039111,The Yearling,Clarence Brown,Gregory Peck Jane Wyman Claude Jarman Jr. Chill Wills,Drama/ Family/ Western,128,All,A boy persuades his parents to allow him to adopt a young deer/ but what will happen if the deer misbehaves?,0.5427,0,0,0,no alcohol or smoking
tt0032455,Fantasia,James Algar Samuel Armstrong Ford Beebe Jr. Norman Ferguson David Hand Jim Handley T. Hee Wilfred Jackson Hamilton Luske Bill Roberts Paul Satterfield Ben Sharpsteen,Leopold Stokowski Deems Taylor The Philadelphia Orchestra Corey Burton,Animation/ Family/ Fantasy,125,All,A collection of animated interpretations of great works of Western classical music.,0.7911,3,3,0,no alcohol or smoking
tt0095489,The Land Before Time,Don Bluth,Pat Hingle Gabriel Damon Judith Barsi Helen Shaver,Animation/ Adventure/ Drama,69,All,An orphaned brontosaurus teams up with other young dinosaurs in order to reunite with their families in a valley.,0.7131,0,0,0,no alcohol or smoking
tt0049223,Forbidden Planet,Fred M. Wilcox,Walter Pidgeon Anne Francis Leslie Nielsen Warren Stevens,Action/ Adventure/ Sci-Fi,98,None,A starship crew goes to investigate the silence of a planet's colony only to find two survivors and a deadly secret that one of them has.,0.7624,0,3,0,drinking
tt0120630,Chicken Run,Peter Lord Nick Park,Mel Gibson Julia Sawalha Phil Daniels Lynn Ferguson,Animation/ Adventure/ Comedy,84,All,When a cockerel apparently flies into a chicken farm/ the chickens see him as an opportunity to escape their evil owners.,0.7622,0,0,0,drinking
tt0065054,Sweet Charity,Bob Fosse,Shirley MacLaine John McMartin Ricardo Montalban Sammy Davis Jr.,Comedy/ Drama/ Music,149,None,Taxi dancer Charity continues to have Faith despite endless disappointments at its hands/ and Hope that she will finally meet the man to romance her away from her sleazy life. Maybe/ just maybe/ handsome Oscar will be the one to do it.,0.5427,0,0,0,no alcohol or smoking
tt0056085,How the West Was Won,John Ford Henry Hathaway George Marshall Richard Thorpe,James Stewart John Wayne Gregory Peck Henry Fonda,Western,164,G,A family saga covering several decades of Westward expansion in the nineteenth century - including the Gold Rush/ the Civil War/ and the building of the railroads.,0.7119,0,0,0,smoking
tt0066301,Rio Lobo,Howard Hawks,John Wayne Jorge Rivero Jennifer O'Neill Jack Elam,Adventure/ Romance/ War,114,G,After the Civil War/ Cord McNally searches for the traitor whose treachery caused the defeat of McNally's unit and the loss of a close friend.,0.8063,3,3,0,smoking and drinking
tt0076618,The Rescuers,John Lounsbery Wolfgang Reitherman Art Stevens,Bob Newhart Eva Gabor Geraldine Page Joe Flynn,Animation/ Adventure/ Comedy,78,All,Two mice of the Rescue Aid Society search for a little girl kidnapped by unscrupulous treasure hunters.,0.807,3,1,0,smoking and drinking
tt0043456,The Day the Earth Stood Still,Robert Wise,Michael Rennie Patricia Neal Hugh Marlowe Sam Jaffe,Drama/ Sci-Fi,92,12,An alien lands and tells the people of Earth that they must live peacefully or be destroyed as a danger to other planets.,0.7559,0,3,0,smoking
tt0074256,Bugsy Malone,Alan Parker,Jodie Foster Scott Baio Florence Garland John Cassisi,Comedy/ Crime/ Family,93,None,The classic gangster story of Bugsy Malone told with an all-child cast.,0.7426,3,0,1,smoking and drinking
tt0064072,Battle of Britain,Guy Hamilton,Michael Caine Trevor Howard Harry Andrews Curd Jürgens,Action/ Drama/ History,132,None,In 1940/ the British Royal Air Force fights a desperate battle to prevent the Luftwaffe from gaining air superiority over the English Channel as a prelude to a possible Axis invasion of the U.K.,0.7784,3,3,0,smoking
tt0082406,The Fox and the Hound,Ted Berman Richard Rich Art Stevens David Hand Wolfgang Reitherman,Mickey Rooney Kurt Russell Pearl Bailey Jack Albertson,Animation/ Adventure/ Drama,83,None,A little fox named Tod/ and Copper/ a hound puppy/ vow to be best buddies forever. But as Copper grows into a hunting dog/ their unlikely friendship faces the ultimate test.,0.7212,0,0,0,no alcohol or smoking
tt0065377,Airport,George Seaton Henry Hathaway,Burt Lancaster Dean Martin George Kennedy Jean Seberg,Action/ Drama/ Thriller,137,None,A bomber on board an airplane/ an airport almost closed by snow/ and various personal problems of the people involved.,0.7896,1,1,2,smoking and drinking
tt0049261,Giant,George Stevens,Elizabeth Taylor Rock Hudson James Dean Carroll Baker,Drama/ Western,201,12,Sprawling epic covering the life of a Texas cattle rancher and his family and associates.,0.8046,3,0,0,smoking and drinking
tt0347618,Neko no ongaeshi,Hiroyuki Morita,Chizuru Ikewaki Yoshihiko Hakamada Aki Maeda Takayuki Yamada,Animation/ Adventure/ Comedy,75,All,After helping a cat/ a seventeen-year-old girl finds herself involuntarily engaged to a cat Prince in a magical world where her only hope of freedom lies with a dapper cat statuette come to life.,0.7584,3,0,0,drinking
tt0166813,Spirit: Stallion of the Cimarron,Kelly Asbury Lorna Cook,Matt Damon James Cromwell Daniel Studi Chopper Bernet,Animation/ Adventure/ Drama,83,All,A wild stallion is captured by humans and slowly loses the will to resist training/ yet/ throughout his struggles for freedom/ the stallion refuses to let go of the hope of one day returning home to his herd.,0.7946,0,1,2,smoking
tt9708358,Uncle Tom,Justin Malone,Chad Jackson Brandon Tatum Candace Owens Larry Elder,Documentary,106,None,An oral history of the American black conservative.,0.5427,0,0,0,no alcohol or smoking
tt1661326,Shake It Up,  ,Bella Thorne Zendaya Davis Cleveland Roshon Fegan,Comedy/ Family,30,None,Two Chicago teens attempt to realize their dream of becoming professional dancers by landing spots on a popular local show.,0.5427,0,3,0,no alcohol or smoking
tt0046672,20000 Leagues Under the Sea,Richard Fleischer,Kirk Douglas James Mason Paul Lukas Peter Lorre,Adventure/ Drama/ Family,127,None,A ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine/ the Nautilus/ commanded by Captain Nemo.,0.5427,0,3,0,smoking and drinking
tt0021749,City Lights,Charles Chaplin,Charles Chaplin Virginia Cherrill Florence Lee Harry Myers,Comedy/ Drama/ Romance,87,All,With the aid of a wealthy erratic tippler/ a dewy-eyed tramp who has fallen in love with a sightless flower girl accumulates money to be able to help her medically.,0.771,3,3,0,smoking and drinking
tt0062994,Funny Girl,William Wyler,Barbra Streisand Omar Sharif Kay Medford Anne Francis,Biography/ Comedy/ Drama,151,None,The life of Fanny Brice/ famed comedienne and entertainer of the early 1900s. We see her rise to fame as a Ziegfeld girl/ subsequent career/ and her personal life/ particularly her relationship with Nick Arnstein.,0.5427,0,3,1,smoking and drinking
tt2357291,Rio 2,Carlos Saldanha,Jesse Eisenberg Anne Hathaway Jemaine Clement Andy Garcia,Animation/ Adventure/ Comedy,101,All,It's a jungle out there for Blu/ Jewel and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in/ he goes beak-to-beak with the vengeful Nigel/ and meets his father-in-law.,0.6583,3,1,0,no alcohol or smoking
tt0056197,The Longest Day,Ken Annakin Andrew Marton Gerd Oswald Bernhard Wicki Darryl F. Zanuck,John Wayne Robert Ryan Richard Burton Henry Fonda,Action/ Drama/ History,178,All,The events of D-Day/ told on a grand scale from both the Allied and German points of view.,0.755,0,3,0,smoking and drinking
tt0058182,A Hard Day's Night,Richard Lester,John Lennon Paul McCartney George Harrison Ringo Starr,Comedy/ Music/ Musical,87,All,"Over two ""typical"" days in the life of The Beatles/ the boys struggle to keep themselves and Sir Paul McCartney's mischievous grandfather in check while preparing for a live television performance.",0.7207,0,1,1,smoking
tt0100477,The Rescuers Down Under,Hendel Butoy Mike Gabriel,Bob Newhart Eva Gabor John Candy Tristan Rogers,Animation/ Adventure/ Crime,77,None,The R.A.S. agents/ Miss Bianca and Bernard/ race to Australia to save a little boy and a rare golden eagle from a murderous poacher.,0.7603,3,0,0,drinking
tt0071565,Gojira tai Mekagojira,Jun Fukuda,Masaaki Daimon Kazuya Aoyama Reiko Tajima Akihiko Hirata,Action/ Fantasy/ Horror,84,None,Ape-like aliens build a robotic Godzilla to destroy Japan/ and the true Godzilla may not be powerful enough to destroy it.,0.8009,3,0,2,smoking and drinking
tt0034492,Bambi,James Algar Samuel Armstrong David Hand Graham Heid Bill Roberts Paul Satterfield Norman Wright Arthur Davis Clyde Geronimi,Hardie Albright Stan Alexander Bobette Audrey Peter Behn,Animation/ Drama/ Family,70,All,The story of a young deer growing up in the forest.,0.758,1,0,0,no alcohol or smoking
tt0096787,All Dogs Go to Heaven,Don Bluth Gary Goldman Dan Kuenster,Dom DeLuise Burt Reynolds Judith Barsi Melba Moore,Animation/ Comedy/ Drama,84,All,A canine angel/ Charlie/ sneaks back to earth from heaven but ends up befriending an orphan girl who can speak to animals. In the process/ Charlie learns that friendship is the most heavenly gift of all.,0.7833,3,0,1,smoking and drinking
tt0071569,The Golden Voyage of Sinbad,Gordon Hessler,John Phillip Law Caroline Munro Tom Baker Douglas Wilmer,Action/ Adventure/ Fantasy,105,G,Sinbad and the vizier of Marabia/ followed by evil magician Koura/ seek the three golden tablets that can gain them access to the ancient temple of the Oracle of All Knowledge.,0.7353,3,3,0,smoking and drinking
tt0413895,Charlotte's Web,Gary Winick,Dakota Fanning Julia Roberts Oprah Winfrey Steve Buscemi,Adventure/ Comedy/ Family,97,All,Wilbur the pig is scared of the end of the season/ because he knows that come that time/ he will end up on the dinner table. He hatches a plan with Charlotte/ a spider that lives in his pen/ to ensure that this will never happen.,0.7807,0,0,0,no alcohol or smoking
tt0057197,Jason and the Argonauts,Don Chaffey,Todd Armstrong Nancy Kovack Gary Raymond Laurence Naismith,Action/ Adventure/ Family,104,12,The legendary Greek hero leads a team of intrepid adventurers in a perilous quest for the legendary Golden Fleece.,0.7927,3,1,0,drinking
tt0038969,Song of the South,Harve Foster Wilfred Jackson,Ruth Warrick Bobby Driscoll James Baskett Luana Patten,Animation/ Comedy/ Family,94,All,The kindly story-teller Uncle Remus tells a young boy stories about trickster Br'er Rabbit/ who outwits Br'er Fox and slow-witted Br'er Bear.,0.6789,0,0,0,smoking
tt0046876,Creature from the Black Lagoon,Jack Arnold,Richard Carlson Julie Adams Richard Denning Antonio Moreno,Horror/ Sci-Fi,79,None,A strange prehistoric beast lurks in the depths of the Amazonian jungle. A group of scientists try to capture the animal and bring it back to civilization for study.,0.7726,3,0,0,no alcohol or smoking
tt0076538,Pete's Dragon,Don Chaffey Don Bluth,Sean Marshall Helen Reddy Jim Dale Mickey Rooney,Animation/ Adventure/ Comedy,128,None,An orphan boy and his magical dragon come to town with his abusive adoptive parents in pursuit.,0.7632,0,1,0,drinking
tt0060665,A Man for All Seasons,Fred Zinnemann,Paul Scofield Wendy Hiller Robert Shaw Leo McKern,Biography/ Drama/ History,120,G,The story of Sir Thomas More/ who stood up to King Henry VIII when the King rejected the Roman Catholic Church to obtain a divorce and remarry.,0.6992,0,3,0,drinking
tt0084649,The Secret of NIMH,Don Bluth,Elizabeth Hartman Derek Jacobi Dom DeLuise Arthur Malet,Animation/ Adventure/ Drama,82,All,To save her ill son/ a field mouse must seek the aid of a colony of rats/ with whom she has a deeper link than she ever suspected.,0.7905,3,0,0,drinking
tt0400497,Herbie Fully Loaded,Angela Robinson,Lindsay Lohan Michael Keaton Cheryl Hines Breckin Meyer,Adventure/ Comedy/ Family,101,All,Maggie Peyton/ the new owner of Herbie/ Number 53/ the free-wheelin' Volkswagen bug with a mind of its own/ puts the car through its paces on the road to becoming a NASCAR competitor.,0.7484,3,1,0,no alcohol or smoking
tt0057546,The Sword in the Stone,Wolfgang Reitherman Clyde Geronimi David Hand,Rickie Sorensen Sebastian Cabot Karl Swenson Junius Matthews,Animation/ Adventure/ Comedy,79,None,A poor boy named Arthur learns the power of love/ kindness/ knowledge and bravery with the help of a wizard called Merlin in the path to become one of the most beloved kings in English history.,0.7887,0,0,0,smoking and drinking
tt1114677,Hannah Montana: The Movie,Peter Chelsom,Miley Cyrus Emily Osment Billy Ray Cyrus Jason Earles,Comedy/ Drama/ Family,102,All,As Hannah Montana's popularity begins to take over her life/ Miley Stewart/ on the urging from her father takes a trip to her hometown of Crowley Corners/ Tennessee to get some perspective on what matters in life the most.,0.5427,0,0,0,no alcohol or smoking
tt0033563,Dumbo,Samuel Armstrong Norman Ferguson Wilfred Jackson Jack Kinney Bill Roberts Ben Sharpsteen John Elliotte,Sterling Holloway Edward Brophy Herman Bing Mel Blanc,Animation/ Drama/ Family,64,All,Ridiculed because of his enormous ears/ a young circus elephant is assisted by a mouse to achieve his full potential.,0.7921,3,0,0,smoking and drinking
tt0279967,Mulan II,Darrell Rooney Lynne Southerland,Ming-Na Wen BD Wong Mark Moseley Lucy Liu,Animation/ Action/ Comedy,79,None,While preparing for their wedding/ Shang and Mulan are suddenly sent off on a secret mission. Mushu starts to meddle/ and a surprise attack by Mongolians doesn't help either.,0.7488,3,1,0,no alcohol or smoking
tt0059944,Zebra in the Kitchen,Ivan Tors,Jay North Martin Milner Andy Devine Joyce Meadows,Comedy/ Family,92,None,A young boy lets the animals out of their cages at the Zoo/ to set them free/ but the animals start taking over the town.,0.5427,0,0,0,no alcohol or smoking
tt8760684,Apollo 11,Todd Douglas Miller,Neil Armstrong Michael Collins Buzz Aldrin Deke Slayton,Documentary/ History,93,All,A look at the Apollo 11 mission to land on the moon led by commander Neil Armstrong and pilots Buzz Aldrin and Michael Collins.,0.7344,0,0,2,smoking and drinking
tt0312004,The Curse of the Were-Rabbit,Steve Box Nick Park,Peter Sallis Helena Bonham Carter Ralph Fiennes Peter Kay,Animation/ Adventure/ Comedy,85,All,Wallace and his loyal dog/ Gromit/ set out to discover the mystery behind the garden sabotage that plagues their village and threatens the annual giant vegetable growing contest.,0.8163,3,3,0,no alcohol or smoking
tt0069945,Dark Star,John Carpenter,Dan O'Bannon Dre Pahich Brian Narelle Cal Kuniholm,Comedy/ Sci-Fi,83,None,In the far reaches of space/ a small crew/ 20 years into their solitary mission/ find things beginning to go hilariously wrong.,0.7678,3,3,1,smoking
tt0110763,The Pagemaster,Pixote Hunt Joe Johnston,Macaulay Culkin Christopher Lloyd Kanin Howell Alexis Kirschner,Animation/ Adventure/ Comedy,80,All,A cowardly boy/ who buries himself in accident statistics/ enters a library to escape a storm/ only to be transformed into an animated illustration by the Pagemaster. He has to work through obstacles from classic books to return to real-life.,0.8125,3,1,1,drinking
tt0091149,The Great Mouse Detective,Ron Clements Burny Mattinson David Michener John Musker,Vincent Price Barrie Ingham Val Bettin Susanne Pollatschek,Animation/ Adventure/ Family,74,All,Basil/ the rodent Sherlock Holmes/ investigates the kidnapping of a toy maker and uncovers its link to his archenemy/ Professor Ratigan.,0.7424,0,3,0,smoking and drinking
tt0128996,Cinderella,Robert Iscove,Brandy Norwood Bernadette Peters Veanne Cox Natalie Desselle Reid,Family/ Fantasy/ Musical,88,G,Although mistreated by her cruel stepmother and stepsisters/ Cinderella is able to attend the royal ball through the help of a fairy godmother.,0.5427,0,0,0,no alcohol or smoking
tt0104254,FernGully: The Last Rainforest,Bill Kroyer,Samantha Mathis Christian Slater Robin Williams Tim Curry,Animation/ Adventure/ Family,76,All,The magical inhabitants of a rainforest fight to save their home/ which is threatened by logging and a polluting force of destruction called Hexxus.,0.7126,0,0,0,no alcohol or smoking
tt5097410,Noelle,Marc Lawrence,Anna Kendrick Shirley MacLaine Bill Hader Kingsley Ben-Adir,Comedy/ Family/ Fantasy,100,G,Santa's daughter must take over the family business when her father retires and her brother/ who is supposed to inherit the Santa role/ gets cold feet.,0.5427,0,0,1,drinking
tt0090633,An American Tail,Don Bluth,Dom DeLuise Christopher Plummer Erica Yohn Nehemiah Persoff,Animation/ Adventure/ Comedy,80,All,While emigrating to the United States/ a young Russian mouse gets separated from his family and must relocate them while trying to survive in a new country.,0.8002,1,0,0,smoking and drinking
tt0078872,The Black Stallion,Carroll Ballard,Kelly Reno Mickey Rooney Teri Garr Clarence Muse,Adventure/ Family/ Sport,118,None,A boy encounters a horse and bonds with him/ later training him to race.,0.5427,0,0,0,smoking
tt0076054,Freaky Friday,Gary Nelson,Barbara Harris Jodie Foster John Astin Patsy Kelly,Comedy/ Family/ Fantasy,95,None,A mother and daughter find their personalities switched and have to live each other's lives on one strange Friday.,0.7468,3,0,2,smoking and drinking
tt0377981,Nomiowa Julliet,Kelly Asbury,James McAvoy Emily Blunt Maggie Smith Ashley Jensen,Animation/ Adventure/ Comedy,84,All,Separated by a garden fence and a feud/ are blue gnomes on one side and red gnomes on the other. This doesn't stop blue Gnomeo and red Juliet from falling in love with each other. Do they have a future together?,0.7601,0,3,1,no alcohol or smoking
tt0065462,Beneath the Planet of the Apes,Ted Post,James Franciscus Kim Hunter Maurice Evans Linda Harrison,Action/ Adventure/ Sci-Fi,95,All,The sole survivor of an interplanetary rescue mission searches for the only survivor of the previous expedition. He discovers a planet ruled by apes and an underground city run by telepathic humans.,0.7763,3,3,1,smoking
tt0318403,The Lion King 1½,Bradley Raymond,Nathan Lane Ernie Sabella Julie Kavner Jerry Stiller,Animation/ Adventure/ Comedy,77,All,Timon the meerkat and Pumbaa the warthog retell the story of The Lion King (1994) from their own perspective.,0.7133,0,0,1,no alcohol or smoking
tt0396652,Ice Princess,Tim Fywell,Michelle Trachtenberg Kim Cattrall Trevor Blumas Joan Cusack,Comedy/ Drama/ Family,98,All,With the help of her coach/ her mom/ and the boy who drives the Zamboni machine/ nothing can stop Casey (Trachtenberg) from realizing her dream to be a champion figure skater.,0.765,1,1,1,drinking
tt0061385,Barefoot in the Park,Gene Saks,Robert Redford Jane Fonda Charles Boyer Mildred Natwick,Comedy/ Romance,106,None,Paul/ a conservative young lawyer/ marries the vivacious Corie. Their highly passionate relationship descends into comical discord in a five-flight New York City walk-up apartment.,0.5427,0,1,0,smoking and drinking
tt0084237,The Last Unicorn,Jules Bass Arthur Rankin Jr.,Jeff Bridges Mia Farrow Angela Lansbury Alan Arkin,Animation/ Adventure/ Drama,92,None,A beautiful unicorn sets out to learn if she truly is the last of her kind in this sparkling animated musical.,0.7791,3,3,0,drinking
tt0064603,The Love Bug,Robert Stevenson,Dean Jones Michele Lee David Tomlinson Buddy Hackett,Comedy/ Family/ Sport,108,None,A race car driver becomes a champion with a Volkswagen Beetle with a mind of its own.,0.7497,0,1,0,drinking
tt0067756,Silent Running,Douglas Trumbull,Bruce Dern Cliff Potts Ron Rifkin Jesse Vint,Drama/ Sci-Fi,89,None,In a future where all flora is extinct on Earth/ an astronaut is given orders to destroy the last of Earth's botany/ kept in a greenhouse aboard a spacecraft.,0.7589,3,0,2,no alcohol or smoking
tt0048960,Around the World in 80 Days,Michael Anderson John Farrow,David Niven Cantinflas Finlay Currie Robert Morley,Adventure/ Comedy/ Family,167,None,A Victorian Englishman bets that with the new steamships and railways he can circumnavigate the globe in eighty days.,0.7423,3,0,0,no alcohol or smoking
tt0050798,Old Yeller,Robert Stevenson,Dorothy McGuire Fess Parker Tommy Kirk Jeff York,Adventure/ Drama/ Family,83,None,A teenage boy grows to love a stray yellow dog while helping his mother and younger brother run their Texas homestead while their father is away on a cattle drive. First thought to be good-for-nothing mutt/ Old Yeller is soon beloved by all.,0.7884,3,1,0,drinking
tt0057950,Cinderella,Charles S. Dubin,Ginger Rogers Walter Pidgeon Celeste Holm Jo Van Fleet,Family/ Fantasy/ Musical,84,None,Although mistreated by her cruel stepmother and stepsisters/ Cinderella is able to attend the royal ball through the help of a fairy godmother.,0.5427,0,0,0,no alcohol or smoking
tt0112453,Balto,Simon Wells,Kevin Bacon Bob Hoskins Bridget Fonda Jim Cummings,Animation/ Adventure/ Drama,78,All,An outcast Husky risks his life with other sled dogs to prevent a deadly epidemic from ravaging Nome/ Alaska.,0.7957,3,1,1,no alcohol or smoking
tt0066769,The Andromeda Strain,Robert Wise,James Olson Arthur Hill David Wayne Kate Reid,Mystery/ Sci-Fi/ Thriller,131,None,A team of top scientists work feverishly in a secret/ state-of-the-art laboratory to discover what has killed the citizens of a small town and learn how this deadly contagion can be stopped.,0.7938,3,3,1,smoking and drinking
tt0076363,The Many Adventures of Winnie the Pooh,John Lounsbery Wolfgang Reitherman Ben Sharpsteen,Sebastian Cabot Junius Matthews Barbara Luddy Howard Morris,Animation/ Adventure/ Comedy,74,All,In this collection of animated shorts based on the stories and characters by A.A. Milne/ Winnie the Pooh/ a honey-loving teddy bear/ embarks on some eccentric adventures.,0.8011,1,3,0,drinking
tt1449283,Winnie the Pooh,Stephen J. Anderson Don Hall,Jim Cummings Craig Ferguson John Cleese Bud Luckey,Animation/ Adventure/ Comedy,63,None,While searching for honey/ Pooh and his friends embark on an adventure to find Eeyore's missing tail and rescue Christopher Robin from an unknown monster called The Backson.,0.7629,3,0,0,no alcohol or smoking
tt0066831,Big Jake,George Sherman John Wayne,John Wayne Richard Boone Maureen O'Hara Patrick Wayne,Western,110,PG-13,In 1909/ when John Fain's gang kidnaps Jacob McCandles' grandson and holds him for ransom/ Big Jake sets out to rescue the boy.,0.8214,3,0,3,smoking and drinking
tt0061856,Kaijûtô no kessen: Gojira no musuko,Jun Fukuda,Tadao Takashima Akira Kubo Beverly Maeda Akihiko Hirata,Action/ Adventure/ Family,86,PG,Scientists experimenting with changes in weather on a tropical island get more than they bargained for when Godzilla shows up to battle humongous insects and protect his newborn child.,0.8083,0,0,0,smoking
tt0052948,Journey to the Center of the Earth,Henry Levin,James Mason Pat Boone Arlene Dahl Diane Baker,Adventure/ Family/ Fantasy,129,None,An Edinburgh professor and assorted colleagues follow an explorer's trail down an extinct Icelandic volcano to the earth's center.,0.8264,1,3,0,no alcohol or smoking
tt0240684,The Little Mermaid II: Return to the Sea,Jim Kammerud Brian Smith Bill Speers,Tara Strong Pat Carroll Jodi Benson Samuel E. Wright,Animation/ Drama/ Family,75,All,To protect her from a sea witch/ Ariel's daughter is not allowed in the ocean; but when she becomes 12/ she runs away to an adventure under the sea.,0.6421,0,3,0,drinking
tt0049408,The King and I,Walter Lang,Yul Brynner Deborah Kerr Rita Moreno Martin Benson,Biography/ Drama/ Musical,133,None,A widow accepts a job as a live-in governess to the King of Siam's children.,0.7231,0,3,0,smoking
tt0056262,The Music Man,Morton DaCosta,Robert Preston Shirley Jones Buddy Hackett Hermione Gingold,Comedy/ Family/ Musical,151,G,Harold Hill poses as a boys' band leader to con naive Iowa townsfolk.,0.7863,0,3,0,smoking
tt0046534,The War of the Worlds,Byron Haskin,Gene Barry Ann Robinson Les Tremayne Robert Cornthwaite,Action/ Sci-Fi/ Thriller,85,12,A small town in California is attacked by Martians/ beginning a worldwide invasion.,0.7771,3,0,0,no alcohol or smoking
tt0093744,The New Adventures of Pippi Longstocking,Ken Annakin,Tami Erin David Seaman Cory Crow Eileen Brennan,Adventure/ Family/ Fantasy,104,None,After her father's ship is carried off by a sudden storm/ the spunky Pippi Longstocking is stranded with her horse/ Alfonso/ and monkey/ Mr. Nilsson/ and takes up residence in the old ...                See full summary »,0.5427,0,0,0,no alcohol or smoking
tt0064409,Heaven with a Gun,Lee H. Katzin,Glenn Ford Carolyn Jones Barbara Hershey John Anderson,Drama/ Western,101,None,In a frontier town/ gunslinger-turned-preacher Jim Killian is caught in the middle of a violent range war between cattlemen and sheep-men.,0.8013,1,3,0,no alcohol or smoking
tt0057129,The Haunting,Robert Wise,Julie Harris Claire Bloom Richard Johnson Russ Tamblyn,Horror,112,None,Hill House has stood for about 90 years and appears haunted: its inhabitants have always met strange/ tragic ends. Now Dr. John Markway has assembled a team of people who he thinks will prove whether or not the house is haunted.,0.5427,0,0,0,smoking and drinking
tt0079639,The North Avenue Irregulars,Bruce Bilson,Edward Herrmann Barbara Harris Susan Clark Karen Valentine,Action/ Comedy/ Crime,100,None,When crooks set up operations in a traditional town/ a minister and a group of church ladies are willing to do anything/ no matter how wacky/ to get them out.,0.5427,0,0,0,no alcohol or smoking
tt0036241,The Outlaw,Howard Hughes Howard Hawks,Jack Buetel Thomas Mitchell Jane Russell Walter Huston,Comedy/ Drama/ Romance,116,12,Western legends Pat Garrett/ Doc Holliday and Billy the Kid are played against each other over the law and the attentions of vivacious country vixen Rio McDonald.,0.5427,0,0,0,no alcohol or smoking
tt0065051,Support Your Local Sheriff!,Burt Kennedy,James Garner Joan Hackett Walter Brennan Harry Morgan,Comedy/ Western,92,None,In the old west/ a man becomes a Sheriff just for the pay/ figuring he can decamp if things get tough. In the end/ he uses ingenuity instead.,0.6076,1,0,0,smoking
tt0052722,Darby O'Gill and the Little People,Robert Stevenson,Albert Sharpe Janet Munro Sean Connery Jimmy O'Dea,Adventure/ Family/ Fantasy,93,G,A wily old codger matches wits with the King of the Leprechauns and helps play matchmaker for his daughter and the strapping lad who has replaced him as caretaker.,0.7744,3,0,0,smoking and drinking
tt0054195,Pollyanna,David Swift,Jane Wyman Hayley Mills Richard Egan Karl Malden,Comedy/ Drama/ Family,134,None,A young girl comes to an embittered town and confronts its attitude with her determination to see the best in life.,0.5427,0,3,0,no alcohol or smoking
tt0018192,Napoléon vu par Abel Gance,Abel Gance,Albert Dieudonné Vladimir Roudenko Edmond Van Daële Alexandre Koubitzky,Biography/ Drama/ History,330,All,A film about the French general's youth and early military career.,0.5427,0,3,0,no alcohol or smoking
tt0087755,The Muppets Take Manhattan,Frank Oz,Jim Henson Frank Oz Dave Goelz Steve Whitmire,Adventure/ Comedy/ Drama,94,All,Kermit and his friends go to New York City to get their musical on Broadway only to find it's a more difficult task than they anticipated.,0.7075,3,3,0,smoking
tt0051658,Gigi,Vincente Minnelli Charles Walters,Leslie Caron Maurice Chevalier Louis Jourdan Hermione Gingold,Comedy/ Musical/ Romance,115,G,Weary of the conventions of Parisian society/ a rich playboy and a youthful courtesan-in-training enjoy a platonic friendship which may not stay platonic for long.,0.7015,0,3,0,smoking and drinking
tt0072081,The Return of the Pink Panther,Blake Edwards,Peter Sellers Christopher Plummer Catherine Schell Herbert Lom,Comedy/ Crime/ Mystery,113,None,Inspector Jacque Clouseau (Peter Sellers) is put on the case when the Pink Panther diamond is stolen/ with the Phantom's trademark glove the only clue.,0.8194,3,0,1,smoking and drinking
tt11464016,Gunda,Viktor Kosakovskiy|     Sta,irector:Viktor Kosakovskiy|     Star:Gunda,Documentary,93,G,Documentary looks at the daily life of a pig and its farm animal companions: two cows and a one-legged chicken.,0.5427,0,0,0,no alcohol or smoking
